DOLZ18;05/11/2018;18:14:50;85 - BTG Pactual CTVM S.A.;3736,50;5;72 - BRADESCO S/A CTVM;Vendedor
DOLZ18;05/11/2018;18:14:50;85 - BTG Pactual CTVM S.A.;3737,00;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:14:50;40 - MORGAN STANLEY CTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:41;107 - TERRA INVESTIMENTOS DTVM LTDA;3737,50;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:14:34;8 - UBS BRASIL CCTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:33;8 - UBS BRASIL CCTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:20;85 - BTG Pactual CTVM S.A.;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:20;8 - UBS BRASIL CCTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:20;40 - MORGAN STANLEY CTVM S/A;3737,00;5;85 - BTG Pactual CTVM S.A.;Vendedor
DOLZ18;05/11/2018;18:14:20;93 - NOVA FUTURA CTVM LTDA;3737,00;5;85 - BTG Pactual CTVM S.A.;Vendedor
DOLZ18;05/11/2018;18:14:20;8 - UBS BRASIL CCTVM S/A;3737,50;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:14:19;8 - UBS BRASIL CCTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:19;8 - UBS BRASIL CCTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:16;8 - UBS BRASIL CCTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:14:16;8 - UBS BRASIL CCTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:14:16;8 - UBS BRASIL CCTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:14:15;8 - UBS BRASIL CCTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:14:15;8 - UBS BRASIL CCTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:14:04;40 - MORGAN STANLEY CTVM S/A;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:01;72 - BRADESCO S/A CTVM;3737,50;5;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:14:01;72 - BRADESCO S/A CTVM;3737,00;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:14:01;72 - BRADESCO S/A CTVM;3737,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:13:32;93 - NOVA FUTURA CTVM LTDA;3735,00;10;45 - CREDIT SUISSE BRASIL S.A. CTVM;Vendedor
DOLZ18;05/11/2018;18:13:31;40 - MORGAN STANLEY CTVM S/A;3735,50;5;45 - CREDIT SUISSE BRASIL S.A. CTVM;Vendedor
